best m,c is 1.510000,24.070000 with error 12.215087 in direction 0
best m,c is 1.510000,24.080000 with error 12.212411 in direction 0
best m,c is 1.510000,24.090000 with error 12.209743 in direction 0
best m,c is 1.500000,24.100000 with error 12.207016 in direction 7
best m,c is 1.500000,24.110000 with error 12.203955 in direction 0
best m,c is 1.500000,24.120000 with error 12.200901 in direction 0
best m,c is 1.500000,24.130000 with error 12.197855 in direction 0
best m,c is 1.500000,24.140000 with error 12.194816 in direction 0
best m,c is 1.500000,24.150000 with error 12.191785 in direction 0
best m,c is 1.500000,24.160000 with error 12.188761 in direction 0
best m,c is 1.500000,24.170000 with error 12.185745 in direction 0
best m,c is 1.500000,24.180000 with error 12.182736 in direction 0
best m,c is 1.500000,24.190000 with error 12.179734 in direction 0
best m,c is 1.500000,24.200000 with error 12.176741 in direction 0
best m,c is 1.500000,24.210000 with error 12.173754 in direction 0
best m,c is 1.500000,24.220000 with error 12.170775 in direction 0
best m,c is 1.500000,24.230000 with error 12.167804 in direction 0
best m,c is 1.500000,24.240000 with error 12.164839 in direction 0
best m,c is 1.500000,24.250000 with error 12.161883 in direction 0
best m,c is 1.500000,24.260000 with error 12.158934 in direction 0
best m,c is 1.500000,24.270000 with error 12.155992 in direction 0
best m,c is 1.500000,24.280000 with error 12.153058 in direction 0
best m,c is 1.500000,24.290000 with error 12.150132 in direction 0
best m,c is 1.500000,24.300000 with error 12.147213 in direction 0
best m,c is 1.500000,24.310000 with error 12.144302 in direction 0
best m,c is 1.500000,24.320000 with error 12.141398 in direction 0
best m,c is 1.500000,24.330000 with error 12.138501 in direction 0
best m,c is 1.500000,24.340000 with error 12.135613 in direction 0
best m,c is 1.500000,24.350000 with error 12.132731 in direction 0
best m,c is 1.500000,24.360000 with error 12.129858 in direction 0
best m,c is 1.500000,24.370000 with error 12.126992 in direction 0
best m,c is 1.500000,24.380000 with error 12.124133 in direction 0
best m,c is 1.500000,24.390000 with error 12.121282 in direction 0
best m,c is 1.500000,24.400000 with error 12.118439 in direction 0
best m,c is 1.500000,24.410000 with error 12.115603 in direction 0
best m,c is 1.500000,24.420000 with error 12.112775 in direction 0
best m,c is 1.500000,24.430000 with error 12.109954 in direction 0
best m,c is 1.500000,24.440000 with error 12.107141 in direction 0
best m,c is 1.500000,24.450000 with error 12.104336 in direction 0
best m,c is 1.500000,24.460000 with error 12.101538 in direction 0
best m,c is 1.500000,24.470000 with error 12.098748 in direction 0
best m,c is 1.500000,24.480000 with error 12.095966 in direction 0
best m,c is 1.500000,24.490000 with error 12.093191 in direction 0
best m,c is 1.500000,24.500000 with error 12.090423 in direction 0
best m,c is 1.500000,24.510000 with error 12.087664 in direction 0
best m,c is 1.500000,24.520000 with error 12.084912 in direction 0
best m,c is 1.500000,24.530000 with error 12.082167 in direction 0
best m,c is 1.500000,24.540000 with error 12.079431 in direction 0
best m,c is 1.500000,24.550000 with error 12.076702 in direction 0
best m,c is 1.500000,24.560000 with error 12.073980 in direction 0
best m,c is 1.500000,24.570000 with error 12.071267 in direction 0
best m,c is 1.500000,24.580000 with error 12.068561 in direction 0
best m,c is 1.500000,24.590000 with error 12.065862 in direction 0
best m,c is 1.500000,24.600000 with error 12.063172 in direction 0
best m,c is 1.500000,24.610000 with error 12.060489 in direction 0
best m,c is 1.500000,24.620000 with error 12.057814 in direction 0
best m,c is 1.500000,24.630000 with error 12.055146 in direction 0
best m,c is 1.500000,24.640000 with error 12.052486 in direction 0
best m,c is 1.500000,24.650000 with error 12.049834 in direction 0
best m,c is 1.500000,24.660000 with error 12.047190 in direction 0
best m,c is 1.500000,24.670000 with error 12.044553 in direction 0
best m,c is 1.500000,24.680000 with error 12.041924 in direction 0
best m,c is 1.500000,24.690000 with error 12.039303 in direction 0
best m,c is 1.500000,24.700000 with error 12.036689 in direction 0
best m,c is 1.500000,24.710000 with error 12.034084 in direction 0
best m,c is 1.500000,24.720000 with error 12.031486 in direction 0
best m,c is 1.500000,24.730000 with error 12.028895 in direction 0
best m,c is 1.500000,24.740000 with error 12.026313 in direction 0
best m,c is 1.500000,24.750000 with error 12.023738 in direction 0
best m,c is 1.490000,24.760000 with error 12.021004 in direction 7
best m,c is 1.490000,24.770000 with error 12.018031 in direction 0
best m,c is 1.490000,24.780000 with error 12.015064 in direction 0
best m,c is 1.490000,24.790000 with error 12.012106 in direction 0
best m,c is 1.490000,24.800000 with error 12.009155 in direction 0
best m,c is 1.490000,24.810000 with error 12.006212 in direction 0
best m,c is 1.490000,24.820000 with error 12.003276 in direction 0
best m,c is 1.490000,24.830000 with error 12.000348 in direction 0
best m,c is 1.490000,24.840000 with error 11.997427 in direction 0
best m,c is 1.490000,24.850000 with error 11.994514 in direction 0
best m,c is 1.490000,24.860000 with error 11.991609 in direction 0
best m,c is 1.490000,24.870000 with error 11.988712 in direction 0
best m,c is 1.490000,24.880000 with error 11.985822 in direction 0
best m,c is 1.490000,24.890000 with error 11.982939 in direction 0
best m,c is 1.490000,24.900000 with error 11.980065 in direction 0
best m,c is 1.490000,24.910000 with error 11.977198 in direction 0
best m,c is 1.490000,24.920000 with error 11.974338 in direction 0
best m,c is 1.490000,24.930000 with error 11.971487 in direction 0
best m,c is 1.490000,24.940000 with error 11.968643 in direction 0
best m,c is 1.490000,24.950000 with error 11.965806 in direction 0
best m,c is 1.490000,24.960000 with error 11.962978 in direction 0
best m,c is 1.490000,24.970000 with error 11.960157 in direction 0
best m,c is 1.490000,24.980000 with error 11.957344 in direction 0
best m,c is 1.490000,24.990000 with error 11.954538 in direction 0
best m,c is 1.490000,25.000000 with error 11.951740 in direction 0
best m,c is 1.490000,25.010000 with error 11.948950 in direction 0
best m,c is 1.490000,25.020000 with error 11.946168 in direction 0
best m,c is 1.490000,25.030000 with error 11.943393 in direction 0
best m,c is 1.490000,25.040000 with error 11.940626 in direction 0
best m,c is 1.490000,25.050000 with error 11.937867 in direction 0
best m,c is 1.490000,25.060000 with error 11.935115 in direction 0
best m,c is 1.490000,25.070000 with error 11.932372 in direction 0
best m,c is 1.490000,25.080000 with error 11.929636 in direction 0
best m,c is 1.490000,25.090000 with error 11.926908 in direction 0
best m,c is 1.490000,25.100000 with error 11.924187 in direction 0
best m,c is 1.490000,25.110000 with error 11.921474 in direction 0
best m,c is 1.490000,25.120000 with error 11.918770 in direction 0
best m,c is 1.490000,25.130000 with error 11.916072 in direction 0
best m,c is 1.490000,25.140000 with error 11.913383 in direction 0
best m,c is 1.490000,25.150000 with error 11.910702 in direction 0
best m,c is 1.490000,25.160000 with error 11.908028 in direction 0
best m,c is 1.490000,25.170000 with error 11.905362 in direction 0
best m,c is 1.490000,25.180000 with error 11.902704 in direction 0
best m,c is 1.490000,25.190000 with error 11.900053 in direction 0
best m,c is 1.490000,25.200000 with error 11.897411 in direction 0
best m,c is 1.490000,25.210000 with error 11.894776 in direction 0
best m,c is 1.490000,25.220000 with error 11.892149 in direction 0
best m,c is 1.490000,25.230000 with error 11.889530 in direction 0
best m,c is 1.490000,25.240000 with error 11.886919 in direction 0
best m,c is 1.490000,25.250000 with error 11.884316 in direction 0
best m,c is 1.490000,25.260000 with error 11.881720 in direction 0
best m,c is 1.490000,25.270000 with error 11.879132 in direction 0
best m,c is 1.490000,25.280000 with error 11.876553 in direction 0
best m,c is 1.490000,25.290000 with error 11.873981 in direction 0
best m,c is 1.490000,25.300000 with error 11.871417 in direction 0
best m,c is 1.490000,25.310000 with error 11.868860 in direction 0
best m,c is 1.490000,25.320000 with error 11.866312 in direction 0
best m,c is 1.490000,25.330000 with error 11.863771 in direction 0
best m,c is 1.490000,25.340000 with error 11.861239 in direction 0
best m,c is 1.490000,25.350000 with error 11.858714 in direction 0
best m,c is 1.490000,25.360000 with error 11.856197 in direction 0
best m,c is 1.490000,25.370000 with error 11.853689 in direction 0
best m,c is 1.490000,25.380000 with error 11.851188 in direction 0
best m,c is 1.490000,25.390000 with error 11.848694 in direction 0
best m,c is 1.490000,25.400000 with error 11.846209 in direction 0
best m,c is 1.490000,25.410000 with error 11.843732 in direction 0
best m,c is 1.480000,25.420000 with error 11.840993 in direction 7
best m,c is 1.480000,25.430000 with error 11.838111 in direction 0
best m,c is 1.480000,25.440000 with error 11.835237 in direction 0
best m,c is 1.480000,25.450000 with error 11.832370 in direction 0
best m,c is 1.480000,25.460000 with error 11.829511 in direction 0
best m,c is 1.480000,25.470000 with error 11.826660 in direction 0
best m,c is 1.480000,25.480000 with error 11.823816 in direction 0
best m,c is 1.480000,25.490000 with error 11.820981 in direction 0
best m,c is 1.480000,25.500000 with error 11.818153 in direction 0
best m,c is 1.480000,25.510000 with error 11.815333 in direction 0
best m,c is 1.480000,25.520000 with error 11.812520 in direction 0
best m,c is 1.480000,25.530000 with error 11.809716 in direction 0
best m,c is 1.480000,25.540000 with error 11.806919 in direction 0
best m,c is 1.480000,25.550000 with error 11.804130 in direction 0
best m,c is 1.480000,25.560000 with error 11.801349 in direction 0
best m,c is 1.480000,25.570000 with error 11.798576 in direction 0
best m,c is 1.480000,25.580000 with error 11.795811 in direction 0
best m,c is 1.480000,25.590000 with error 11.793053 in direction 0
best m,c is 1.480000,25.600000 with error 11.790303 in direction 0
best m,c is 1.480000,25.610000 with error 11.787561 in direction 0
best m,c is 1.480000,25.620000 with error 11.784827 in direction 0
best m,c is 1.480000,25.630000 with error 11.782101 in direction 0
best m,c is 1.480000,25.640000 with error 11.779383 in direction 0
best m,c is 1.480000,25.650000 with error 11.776672 in direction 0
best m,c is 1.480000,25.660000 with error 11.773970 in direction 0
best m,c is 1.480000,25.670000 with error 11.771275 in direction 0
best m,c is 1.480000,25.680000 with error 11.768588 in direction 0
best m,c is 1.480000,25.690000 with error 11.765909 in direction 0
best m,c is 1.480000,25.700000 with error 11.763238 in direction 0
best m,c is 1.480000,25.710000 with error 11.760575 in direction 0
best m,c is 1.480000,25.720000 with error 11.757919 in direction 0
best m,c is 1.480000,25.730000 with error 11.755272 in direction 0
best m,c is 1.480000,25.740000 with error 11.752633 in direction 0
best m,c is 1.480000,25.750000 with error 11.750001 in direction 0
best m,c is 1.480000,25.760000 with error 11.747377 in direction 0
best m,c is 1.480000,25.770000 with error 11.744762 in direction 0
best m,c is 1.480000,25.780000 with error 11.742154 in direction 0
best m,c is 1.480000,25.790000 with error 11.739554 in direction 0
best m,c is 1.480000,25.800000 with error 11.736962 in direction 0
best m,c is 1.480000,25.810000 with error 11.734378 in direction 0
best m,c is 1.480000,25.820000 with error 11.731802 in direction 0
best m,c is 1.480000,25.830000 with error 11.729234 in direction 0
best m,c is 1.480000,25.840000 with error 11.726674 in direction 0
best m,c is 1.480000,25.850000 with error 11.724122 in direction 0
best m,c is 1.480000,25.860000 with error 11.721578 in direction 0
best m,c is 1.480000,25.870000 with error 11.719042 in direction 0
best m,c is 1.480000,25.880000 with error 11.716514 in direction 0
best m,c is 1.480000,25.890000 with error 11.713993 in direction 0
best m,c is 1.480000,25.900000 with error 11.711481 in direction 0
best m,c is 1.480000,25.910000 with error 11.708977 in direction 0
best m,c is 1.480000,25.920000 with error 11.706481 in direction 0
best m,c is 1.480000,25.930000 with error 11.703993 in direction 0
best m,c is 1.480000,25.940000 with error 11.701513 in direction 0
best m,c is 1.480000,25.950000 with error 11.699041 in direction 0
best m,c is 1.480000,25.960000 with error 11.696577 in direction 0
best m,c is 1.480000,25.970000 with error 11.694121 in direction 0
best m,c is 1.480000,25.980000 with error 11.691673 in direction 0
best m,c is 1.480000,25.990000 with error 11.689233 in direction 0
best m,c is 1.480000,26.000000 with error 11.686801 in direction 0
best m,c is 1.480000,26.010000 with error 11.684377 in direction 0
best m,c is 1.480000,26.020000 with error 11.681961 in direction 0
best m,c is 1.480000,26.030000 with error 11.679553 in direction 0
best m,c is 1.480000,26.040000 with error 11.677154 in direction 0
best m,c is 1.480000,26.050000 with error 11.674762 in direction 0
best m,c is 1.480000,26.060000 with error 11.672378 in direction 0
best m,c is 1.480000,26.070000 with error 11.670003 in direction 0
best m,c is 1.470000,26.080000 with error 11.667261 in direction 7
best m,c is 1.470000,26.090000 with error 11.664474 in direction 0
best m,c is 1.470000,26.100000 with error 11.661696 in direction 0
best m,c is 1.470000,26.110000 with error 11.658925 in direction 0
best m,c is 1.470000,26.120000 with error 11.656162 in direction 0
best m,c is 1.470000,26.130000 with error 11.653408 in direction 0
best m,c is 1.470000,26.140000 with error 11.650661 in direction 0
best m,c is 1.470000,26.150000 with error 11.647922 in direction 0
best m,c is 1.470000,26.160000 with error 11.645191 in direction 0
best m,c is 1.470000,26.170000 with error 11.642468 in direction 0
best m,c is 1.470000,26.180000 with error 11.639753 in direction 0
best m,c is 1.470000,26.190000 with error 11.637046 in direction 0
best m,c is 1.470000,26.200000 with error 11.634347 in direction 0
best m,c is 1.470000,26.210000 with error 11.631656 in direction 0
best m,c is 1.470000,26.220000 with error 11.628973 in direction 0
best m,c is 1.470000,26.230000 with error 11.626298 in direction 0
best m,c is 1.470000,26.240000 with error 11.623630 in direction 0
best m,c is 1.470000,26.250000 with error 11.620971 in direction 0
best m,c is 1.470000,26.260000 with error 11.618320 in direction 0
best m,c is 1.470000,26.270000 with error 11.615677 in direction 0
best m,c is 1.470000,26.280000 with error 11.613042 in direction 0
best m,c is 1.470000,26.290000 with error 11.610415 in direction 0
best m,c is 1.470000,26.300000 with error 11.607795 in direction 0
best m,c is 1.470000,26.310000 with error 11.605184 in direction 0
best m,c is 1.470000,26.320000 with error 11.602581 in direction 0
best m,c is 1.470000,26.330000 with error 11.599986 in direction 0
best m,c is 1.470000,26.340000 with error 11.597399 in direction 0
best m,c is 1.470000,26.350000 with error 11.594820 in direction 0
best m,c is 1.470000,26.360000 with error 11.592249 in direction 0
best m,c is 1.470000,26.370000 with error 11.589687 in direction 0
best m,c is 1.470000,26.380000 with error 11.587132 in direction 0
best m,c is 1.470000,26.390000 with error 11.584585 in direction 0
best m,c is 1.470000,26.400000 with error 11.582046 in direction 0
best m,c is 1.470000,26.410000 with error 11.579516 in direction 0
best m,c is 1.470000,26.420000 with error 11.576993 in direction 0
best m,c is 1.470000,26.430000 with error 11.574479 in direction 0
best m,c is 1.470000,26.440000 with error 11.571973 in direction 0
best m,c is 1.470000,26.450000 with error 11.569475 in direction 0
best m,c is 1.470000,26.460000 with error 11.566984 in direction 0
best m,c is 1.470000,26.470000 with error 11.564502 in direction 0
best m,c is 1.470000,26.480000 with error 11.562029 in direction 0
best m,c is 1.470000,26.490000 with error 11.559563 in direction 0
best m,c is 1.470000,26.500000 with error 11.557105 in direction 0
best m,c is 1.470000,26.510000 with error 11.554656 in direction 0
best m,c is 1.470000,26.520000 with error 11.552214 in direction 0
best m,c is 1.470000,26.530000 with error 11.549781 in direction 0
best m,c is 1.470000,26.540000 with error 11.547356 in direction 0
best m,c is 1.470000,26.550000 with error 11.544939 in direction 0
best m,c is 1.470000,26.560000 with error 11.542531 in direction 0
best m,c is 1.470000,26.570000 with error 11.540130 in direction 0
best m,c is 1.470000,26.580000 with error 11.537738 in direction 0
best m,c is 1.470000,26.590000 with error 11.535353 in direction 0
best m,c is 1.470000,26.600000 with error 11.532977 in direction 0
best m,c is 1.470000,26.610000 with error 11.530609 in direction 0
best m,c is 1.470000,26.620000 with error 11.528250 in direction 0
best m,c is 1.470000,26.630000 with error 11.525898 in direction 0
best m,c is 1.470000,26.640000 with error 11.523555 in direction 0
best m,c is 1.470000,26.650000 with error 11.521220 in direction 0
best m,c is 1.470000,26.660000 with error 11.518893 in direction 0
best m,c is 1.470000,26.670000 with error 11.516574 in direction 0
best m,c is 1.470000,26.680000 with error 11.514264 in direction 0
best m,c is 1.470000,26.690000 with error 11.511962 in direction 0
best m,c is 1.470000,26.700000 with error 11.509668 in direction 0
best m,c is 1.470000,26.710000 with error 11.507382 in direction 0
best m,c is 1.470000,26.720000 with error 11.505104 in direction 0
best m,c is 1.460000,26.730000 with error 11.502785 in direction 7
best m,c is 1.460000,26.740000 with error 11.500091 in direction 0
best m,c is 1.460000,26.750000 with error 11.497404 in direction 0
best m,c is 1.460000,26.760000 with error 11.494726 in direction 0
best m,c is 1.460000,26.770000 with error 11.492056 in direction 0
best m,c is 1.460000,26.780000 with error 11.489394 in direction 0
best m,c is 1.460000,26.790000 with error 11.486741 in direction 0
best m,c is 1.460000,26.800000 with error 11.484095 in direction 0
best m,c is 1.460000,26.810000 with error 11.481457 in direction 0
best m,c is 1.460000,26.820000 with error 11.478828 in direction 0
best m,c is 1.460000,26.830000 with error 11.476206 in direction 0
best m,c is 1.460000,26.840000 with error 11.473593 in direction 0
best m,c is 1.460000,26.850000 with error 11.470988 in direction 0
best m,c is 1.460000,26.860000 with error 11.468391 in direction 0
best m,c is 1.460000,26.870000 with error 11.465802 in direction 0
best m,c is 1.460000,26.880000 with error 11.463221 in direction 0
best m,c is 1.460000,26.890000 with error 11.460648 in direction 0
best m,c is 1.460000,26.900000 with error 11.458084 in direction 0
best m,c is 1.460000,26.910000 with error 11.455528 in direction 0
best m,c is 1.460000,26.920000 with error 11.452979 in direction 0
best m,c is 1.460000,26.930000 with error 11.450439 in direction 0
best m,c is 1.460000,26.940000 with error 11.447908 in direction 0
best m,c is 1.460000,26.950000 with error 11.445384 in direction 0
best m,c is 1.460000,26.960000 with error 11.442869 in direction 0
best m,c is 1.460000,26.970000 with error 11.440361 in direction 0
best m,c is 1.460000,26.980000 with error 11.437862 in direction 0
best m,c is 1.460000,26.990000 with error 11.435371 in direction 0
best m,c is 1.460000,27.000000 with error 11.432889 in direction 0
best m,c is 1.460000,27.010000 with error 11.430414 in direction 0
best m,c is 1.460000,27.020000 with error 11.427948 in direction 0
best m,c is 1.460000,27.030000 with error 11.425490 in direction 0
best m,c is 1.460000,27.040000 with error 11.423040 in direction 0
best m,c is 1.460000,27.050000 with error 11.420598 in direction 0
best m,c is 1.460000,27.060000 with error 11.418165 in direction 0
best m,c is 1.460000,27.070000 with error 11.415740 in direction 0
best m,c is 1.460000,27.080000 with error 11.413323 in direction 0
best m,c is 1.460000,27.090000 with error 11.410914 in direction 0
best m,c is 1.460000,27.100000 with error 11.408514 in direction 0
best m,c is 1.460000,27.110000 with error 11.406122 in direction 0
best m,c is 1.460000,27.120000 with error 11.403738 in direction 0
best m,c is 1.460000,27.130000 with error 11.401363 in direction 0
best m,c is 1.460000,27.140000 with error 11.398995 in direction 0
best m,c is 1.460000,27.150000 with error 11.396636 in direction 0
best m,c is 1.460000,27.160000 with error 11.394286 in direction 0
best m,c is 1.460000,27.170000 with error 11.391943 in direction 0
best m,c is 1.460000,27.180000 with error 11.389609 in direction 0
best m,c is 1.460000,27.190000 with error 11.387283 in direction 0
best m,c is 1.460000,27.200000 with error 11.384966 in direction 0
best m,c is 1.460000,27.210000 with error 11.382657 in direction 0
best m,c is 1.460000,27.220000 with error 11.380356 in direction 0
best m,c is 1.460000,27.230000 with error 11.378063 in direction 0
best m,c is 1.460000,27.240000 with error 11.375779 in direction 0
best m,c is 1.460000,27.250000 with error 11.373503 in direction 0
best m,c is 1.460000,27.260000 with error 11.371236 in direction 0
best m,c is 1.460000,27.270000 with error 11.368976 in direction 0
best m,c is 1.460000,27.280000 with error 11.366726 in direction 0
best m,c is 1.460000,27.290000 with error 11.364483 in direction 0
best m,c is 1.460000,27.300000 with error 11.362249 in direction 0
best m,c is 1.460000,27.310000 with error 11.360023 in direction 0
best m,c is 1.460000,27.320000 with error 11.357806 in direction 0
best m,c is 1.460000,27.330000 with error 11.355597 in direction 0
best m,c is 1.460000,27.340000 with error 11.353396 in direction 0
best m,c is 1.460000,27.350000 with error 11.351204 in direction 0
best m,c is 1.460000,27.360000 with error 11.349020 in direction 0
best m,c is 1.460000,27.370000 with error 11.346844 in direction 0
best m,c is 1.460000,27.380000 with error 11.344677 in direction 0
best m,c is 1.450000,27.390000 with error 11.342363 in direction 7
best m,c is 1.450000,27.400000 with error 11.339773 in direction 0
best m,c is 1.450000,27.410000 with error 11.337192 in direction 0
best m,c is 1.450000,27.420000 with error 11.334619 in direction 0
best m,c is 1.450000,27.430000 with error 11.332054 in direction 0
best m,c is 1.450000,27.440000 with error 11.329497 in direction 0
best m,c is 1.450000,27.450000 with error 11.326949 in direction 0
best m,c is 1.450000,27.460000 with error 11.324409 in direction 0
best m,c is 1.450000,27.470000 with error 11.321877 in direction 0
best m,c is 1.450000,27.480000 with error 11.319353 in direction 0
best m,c is 1.450000,27.490000 with error 11.316838 in direction 0
best m,c is 1.450000,27.500000 with error 11.314331 in direction 0
best m,c is 1.450000,27.510000 with error 11.311832 in direction 0
best m,c is 1.450000,27.520000 with error 11.309342 in direction 0
best m,c is 1.450000,27.530000 with error 11.306859 in direction 0
best m,c is 1.450000,27.540000 with error 11.304386 in direction 0
best m,c is 1.450000,27.550000 with error 11.301920 in direction 0
best m,c is 1.450000,27.560000 with error 11.299463 in direction 0
best m,c is 1.450000,27.570000 with error 11.297014 in direction 0
best m,c is 1.450000,27.580000 with error 11.294573 in direction 0
best m,c is 1.450000,27.590000 with error 11.292141 in direction 0
best m,c is 1.450000,27.600000 with error 11.289717 in direction 0
best m,c is 1.450000,27.610000 with error 11.287301 in direction 0
best m,c is 1.450000,27.620000 with error 11.284894 in direction 0
best m,c is 1.450000,27.630000 with error 11.282495 in direction 0
best m,c is 1.450000,27.640000 with error 11.280104 in direction 0
best m,c is 1.450000,27.650000 with error 11.277722 in direction 0
best m,c is 1.450000,27.660000 with error 11.275348 in direction 0
best m,c is 1.450000,27.670000 with error 11.272983 in direction 0
best m,c is 1.450000,27.680000 with error 11.270626 in direction 0
best m,c is 1.450000,27.690000 with error 11.268277 in direction 0
best m,c is 1.450000,27.700000 with error 11.265937 in direction 0
best m,c is 1.450000,27.710000 with error 11.263605 in direction 0
best m,c is 1.450000,27.720000 with error 11.261281 in direction 0
best m,c is 1.450000,27.730000 with error 11.258966 in direction 0
best m,c is 1.450000,27.740000 with error 11.256659 in direction 0
best m,c is 1.450000,27.750000 with error 11.254361 in direction 0
best m,c is 1.450000,27.760000 with error 11.252071 in direction 0
best m,c is 1.450000,27.770000 with error 11.249790 in direction 0
best m,c is 1.450000,27.780000 with error 11.247517 in direction 0
best m,c is 1.450000,27.790000 with error 11.245252 in direction 0
best m,c is 1.450000,27.800000 with error 11.242996 in direction 0
best m,c is 1.450000,27.810000 with error 11.240748 in direction 0
best m,c is 1.450000,27.820000 with error 11.238509 in direction 0
best m,c is 1.450000,27.830000 with error 11.236278 in direction 0
best m,c is 1.450000,27.840000 with error 11.234055 in direction 0
best m,c is 1.450000,27.850000 with error 11.231842 in direction 0
best m,c is 1.450000,27.860000 with error 11.229636 in direction 0
best m,c is 1.450000,27.870000 with error 11.227439 in direction 0
best m,c is 1.450000,27.880000 with error 11.225251 in direction 0
best m,c is 1.450000,27.890000 with error 11.223071 in direction 0
best m,c is 1.450000,27.900000 with error 11.220899 in direction 0
best m,c is 1.450000,27.910000 with error 11.218736 in direction 0
best m,c is 1.450000,27.920000 with error 11.216581 in direction 0
best m,c is 1.450000,27.930000 with error 11.214435 in direction 0
best m,c is 1.450000,27.940000 with error 11.212298 in direction 0
best m,c is 1.450000,27.950000 with error 11.210169 in direction 0
best m,c is 1.450000,27.960000 with error 11.208048 in direction 0
best m,c is 1.450000,27.970000 with error 11.205936 in direction 0
best m,c is 1.450000,27.980000 with error 11.203833 in direction 0
best m,c is 1.450000,27.990000 with error 11.201738 in direction 0
best m,c is 1.450000,28.000000 with error 11.199652 in direction 0
best m,c is 1.450000,28.010000 with error 11.197574 in direction 0
best m,c is 1.450000,28.020000 with error 11.195505 in direction 0
best m,c is 1.450000,28.030000 with error 11.193444 in direction 0
best m,c is 1.450000,28.040000 with error 11.191392 in direction 0
best m,c is 1.440000,28.050000 with error 11.189084 in direction 7
best m,c is 1.440000,28.060000 with error 11.186604 in direction 0
best m,c is 1.440000,28.070000 with error 11.184132 in direction 0
best m,c is 1.440000,28.080000 with error 11.181668 in direction 0
best m,c is 1.440000,28.090000 with error 11.179213 in direction 0
best m,c is 1.440000,28.100000 with error 11.176766 in direction 0
best m,c is 1.440000,28.110000 with error 11.174328 in direction 0
best m,c is 1.440000,28.120000 with error 11.171898 in direction 0
best m,c is 1.440000,28.130000 with error 11.169476 in direction 0
best m,c is 1.440000,28.140000 with error 11.167063 in direction 0
best m,c is 1.440000,28.150000 with error 11.164659 in direction 0
best m,c is 1.440000,28.160000 with error 11.162262 in direction 0
best m,c is 1.440000,28.170000 with error 11.159875 in direction 0
best m,c is 1.440000,28.180000 with error 11.157495 in direction 0
best m,c is 1.440000,28.190000 with error 11.155124 in direction 0
best m,c is 1.440000,28.200000 with error 11.152762 in direction 0
best m,c is 1.440000,28.210000 with error 11.150408 in direction 0
best m,c is 1.440000,28.220000 with error 11.148062 in direction 0
best m,c is 1.440000,28.230000 with error 11.145725 in direction 0
best m,c is 1.440000,28.240000 with error 11.143397 in direction 0
best m,c is 1.440000,28.250000 with error 11.141077 in direction 0
best m,c is 1.440000,28.260000 with error 11.138765 in direction 0
best m,c is 1.440000,28.270000 with error 11.136462 in direction 0
best m,c is 1.440000,28.280000 with error 11.134168 in direction 0
best m,c is 1.440000,28.290000 with error 11.131882 in direction 0
best m,c is 1.440000,28.300000 with error 11.129604 in direction 0
best m,c is 1.440000,28.310000 with error 11.127335 in direction 0
best m,c is 1.440000,28.320000 with error 11.125075 in direction 0
best m,c is 1.440000,28.330000 with error 11.122823 in direction 0
best m,c is 1.440000,28.340000 with error 11.120579 in direction 0
best m,c is 1.440000,28.350000 with error 11.118345 in direction 0
best m,c is 1.440000,28.360000 with error 11.116118 in direction 0
best m,c is 1.440000,28.370000 with error 11.113900 in direction 0
best m,c is 1.440000,28.380000 with error 11.111691 in direction 0
best m,c is 1.440000,28.390000 with error 11.109491 in direction 0
best m,c is 1.440000,28.400000 with error 11.107299 in direction 0
best m,c is 1.440000,28.410000 with error 11.105115 in direction 0
best m,c is 1.440000,28.420000 with error 11.102940 in direction 0
best m,c is 1.440000,28.430000 with error 11.100774 in direction 0
best m,c is 1.440000,28.440000 with error 11.098616 in direction 0
best m,c is 1.440000,28.450000 with error 11.096467 in direction 0
best m,c is 1.440000,28.460000 with error 11.094326 in direction 0
best m,c is 1.440000,28.470000 with error 11.092194 in direction 0
best m,c is 1.440000,28.480000 with error 11.090071 in direction 0
best m,c is 1.440000,28.490000 with error 11.087956 in direction 0
best m,c is 1.440000,28.500000 with error 11.085850 in direction 0
best m,c is 1.440000,28.510000 with error 11.083753 in direction 0
best m,c is 1.440000,28.520000 with error 11.081664 in direction 0
best m,c is 1.440000,28.530000 with error 11.079584 in direction 0
best m,c is 1.440000,28.540000 with error 11.077512 in direction 0
best m,c is 1.440000,28.550000 with error 11.075449 in direction 0
best m,c is 1.440000,28.560000 with error 11.073395 in direction 0
best m,c is 1.440000,28.570000 with error 11.071349 in direction 0
best m,c is 1.440000,28.580000 with error 11.069312 in direction 0
best m,c is 1.440000,28.590000 with error 11.067284 in direction 0
best m,c is 1.440000,28.600000 with error 11.065264 in direction 0
best m,c is 1.440000,28.610000 with error 11.063253 in direction 0
best m,c is 1.440000,28.620000 with error 11.061251 in direction 0
best m,c is 1.440000,28.630000 with error 11.059257 in direction 0
best m,c is 1.440000,28.640000 with error 11.057272 in direction 0
best m,c is 1.440000,28.650000 with error 11.055296 in direction 0
best m,c is 1.440000,28.660000 with error 11.053328 in direction 0
best m,c is 1.440000,28.670000 with error 11.051369 in direction 0
best m,c is 1.440000,28.680000 with error 11.049419 in direction 0
best m,c is 1.440000,28.690000 with error 11.047477 in direction 0
best m,c is 1.440000,28.700000 with error 11.045545 in direction 0
best m,c is 1.430000,28.710000 with error 11.043246 in direction 7
best m,c is 1.430000,28.720000 with error 11.040880 in direction 0
